Source,Target
86519309,191208505
63966007,100066346
83019370,196699116
8961855,58956616
7877124,184565670
86519309,204308271
43406934,146655781
74775410,1334627681
8204097,124357947
37461747,151746483
63966007,204983213
70640408,2799853436
24603500,180923762
62318514,165143802
62916508,4210140884
75951250,135310074
95674353,2802164966
63135867,102335020
91807558,172675005
76130692,200763008
40120149,189590672
5124864,44461941
63135867,114395901
58956616,187531555
4577782,36258959
5388228,187531555
46247651,1282105669
4104125,19894307
40347166,191208505
52099693,148283060
90267481,172675005
98677209,183519381
4068193,126231945
137902535,1327163397
24943067,1316535847
8961855,193775966
84884186,114457229
91807558,168719708
33213144,124357947
24603500,1289490764
70931966,190082696
25974101,1334819555
8087733,60134161
8961855,865915315
52099693,130238516
52418104,2802934949
44260953,161593684
88273585,145872427
98251732,913958620
35440088,114017466
168635309,1334627681
98285908,172675005
4577782,102197404
25974101,204465549
36243813,157614274
204337017,1292875679
5023651,25254941
43439940,177477856
96673099,129902397
36258959,149704539
98677209,143302722
24185976,135598925
25974101,157773358
28407311,137902535
22299242,125749732
76903346,190082696
146416000,1334819555
40347166,181369854
74775410,193775966
56590836,173911158
23946033,165143802
47251452,124055696
25254941,204337017
25254941,219193219
204308271,1289490764
44461941,223822909
8961855,139264467
45129253,158842170
165779595,1282311441
87216513,154130895
76903346,195460627
68956291,187531555
52357470,1321296531
32021983,2279609970
27837315,191208505
1850255,1289490764
55732556,185163786
194450716,1327163397
84884186,1334819555
95457486,1334819555
74656192,1330342723
79619799,166825849
7877124,145487455
8204097,79238269
21370196,174216632
28290843,123387679
36258959,154099455
25217355,181369854
52099693,189158943
79576946,121748325
34352273,157725225
35440088,1321296531
8692664,25254941
25254941,1306266525
71267560,174216632
69737025,130238516
84884186,4210126298
1850255,1330342723
84392919,4210119109
58610484,219193219
55732556,1312222531
157773358,1316535847
848706,71999127
71052956,165143802
8692664,184840846
99464096,190082696
45084792,138006243
9617848,78577930
24354313,169381384
5124864,131249849
91136226,151746483
35440088,2279609970
43406934,151201029
79510175,196272386
84884186,145608581
99464096,114832834
12315562,118347636
99464096,116953780
40120149,114395901
24943067,190082696
43406934,155660961
79510175,204722609
96673099,195460627
5023651,205349734
4577782,129604602
91807558,183067930
24943067,184942183
76134821,1344073410
76198965,116067653
95674353,151201029
1850255,1316535847
185163786,1299303238
99464096,151746483
83519826,223822909
7882870,201537933
92403157,154130895
184942183,1344073410
5124864,140172145
98677209,219193219
98358874,859038795
36243813,114531698
28166907,124227911
39343248,177877127
23923803,114090438
71267560,148283060
181369854,1343871089
36258959,200763008
40347166,155660961
90267481,200719446
44260953,126744593
58956616,122140584
194450716,1299303238
98358874,130769515
99043593,129902397
74656192,223532165
7882870,55769427
8204097,103635307
53964585,1334819555
86987016,1282311441
25757504,1292875679
82880672,162608824
86987016,205783295
80281795,151746483
4432739,132053463
82880672,185261750
82880672,193775966
4432739,129902397
241749,150229711
9224756,165779595
95457486,4210155236
165779595,1334627681
76214153,136199984
71052956,205274468
98251732,155660961
241749,12097938
62916508,126307644
22465464,130238516
98285908,100532134
36243813,170201317
200719446,1327163397
95457486,195460627
24185976,114395901
4068193,24943067
36243813,161046081
62916508,165690674
23946033,145847075
88273585,181547552
76130692,149704539
25217355,130828816
87445476,114395901
861853513,1313323035
33213144,125839683
15057530,138006243
204730241,1286329397
197323543,1289243028
74801974,153718931
40347166,130442723
40347166,131249849
22465464,146399215
36243813,126596746
5023651,37461747
98677209,184565670
8087733,27804330
76903346,1335113835
66862912,182534213
848706,4210125099
173911158,1321296531
16733864,1343551460
8087733,4210125099
44260953,4210140884
5023651,157674565
79619799,107672454
25757504,168719708
9360294,68956291
16733864,150468666
66862912,129604602
7882870,2801851002
78650965,169108374
72951846,146416000
16097986,157674565
97018004,1313323035
189590672,1299303238
9360294,107672454
71999127,103635307
74973139,143302722
99542240,102134673
5681781,4210153126
143302722,1344073410
8692664,2799853436
5023651,166825849
9360294,181547552
99542240,142263535
4654613,155660961
83019370,142263535
94624287,223822909
91136226,102134673
36234482,204824540
97565354,195460627
58956616,114395901
5681781,121797337
8961855,84884186
55143463,153648349
83019370,129604602
4432739,100930933
63135867,1288214837
36234482,169521973
35440088,3018483916
4432739,34809795
71052956,130769515
1850255,132053463
5681781,146416000
79817857,202697423
20089843,177877127
66862912,142263535
40120149,106165777
5023651,1321296531
76130692,142606810
8204097,172675005
74801974,107672454
19894307,110200422
96673099,174306211
19894307,100930933
7877124,192619145
63966007,1330342723
28290843,193662353
39422238,1343871089
47720641,125749732
24354313,114027177
4577782,151201029
154130895,1330342723
43406934,1288882113
3923682,160993911
16097986,130442723
74775410,1344073410
25217355,174216632
4577782,123387679
43439940,149704539
7882870,14243506
84218800,180923762
14243506,139264467
73613424,136199984
35440088,125749732
58956616,103163165
63966007,114832834
79619799,130442723
94624287,111979921
7882870,76130692
94624287,114457229
99464096,1313323035
23923803,102322142
66862912,130701444
23923803,107672454
72816309,165733156
163770644,1299303238
21491767,193775966
53964585,138689650
75027704,165779595
34809795,121934306
78577930,161103922
5681781,149213910
8961855,59553526
39422238,197251160
140172145,1343551460
13469542,129774422
51556381,106165777
43406934,121820613
32021983,145311948
99542240,132053463
22299242,1292875679
74801974,177477856
8087733,1316902750
70931966,110200422
5681781,180923762
76198965,161593684
9360294,72816309
7882870,1327163397
31746571,135598925
32625721,1286329397
33213144,126596746
71052956,129604602
23923803,148283060
51556381,177725633
55143463,114027177
57206974,114395901
63135867,124055696
8961855,180670191
32597200,116067653
18014758,133731052
46247651,1343551460
26092322,154130895
26092322,154425047
32971472,149704539
40347166,157485424
51556381,102197404
40347166,157674565
76903346,157674565
22465464,154130895
90267481,2799853436
99043593,133731052
28022161,168719708
170897317,1292875679
170897317,1312222531
21491767,130442723
9224756,177725633
86987016,154526488
36234482,1289490764
8087733,181343428
19894307,165733156
47251452,125749732
63135867,189590672
169381384,1344073410
70931966,121820613
5124864,154425047
24185976,204337017
63966007,2800006345
46247651,172675005
79238269,4210097159
9617848,36234482
40347166,106165777
20231570,181369854
79510175,126596746
91807558,102322142
185261750,1288214837
94624287,141945490
31746571,157485424
21370196,205783295
99464096,110200422
32625721,157725225
39804081,1321296531
70931966,139264467
75951250,2279609970
82497590,118564535
22465464,1282311441
65837984,188538660
39555362,125749732
43439940,174306211
21370196,142263535
861853513,4210140884
75951250,121748325
92446798,106165777
7877124,174306211
39555362,139264467
63634437,110200422
47251452,4210119109
36243813,192619145
8692664,2801851002
79619799,1344073410
91045830,899635006
87445476,102322142
8087733,4210089966
16609230,165143802
2613432,1343871089
8692664,1282311441
71052956,157614274
59553526,181369854
43406934,138006243
66862912,121748325
161296585,1306266525
43439940,201537933
75951250,1334819555
39804081,1286329397
71052956,161318765
44260953,168635309
47251452,2800006345
71999127,130701444
7882870,255234318
66862912,114090438
78650965,182534213
45129253,1282311441
9617848,887968799
181391015,1299303238
80281795,1289490764
28022161,201448701
74801974,155781252
21491767,169108374
9617848,200777214
95674353,193775966
80281795,172675005
94624287,205783295
94624287,126520041
7882870,160993911
99043593,223532165
27837315,150729083
95674353,170897317
56590836,124227911
24943067,189590672
20089843,123044942
27837315,168719708
83519826,153297377
34809795,165932596
66862912,102197404
24943067,197323543
94624287,899635006
55769427,2800006345
8087733,2799853436
173911158,1334627681
161318765,1312222531
848706,57206974
79817857,122411786
37461747,160993911
7882870,2279609970
47720641,204250578
22465464,183067930
95674353,114027177
66862912,157674565
172675005,1283280774
51556381,155660961
27837315,163770644
84884186,134560555
32971472,161103922
74775410,205237279
55143463,181547552
98358874,154570441
39343248,146416000
5124864,204465549
69737025,114017466
22299242,204337017
36258959,158842170
76835614,1321296531
72816309,184565670
8692664,35440088
79510175,126520041
46247651,204308271
55769427,138689650
25974101,130769515
1850255,102322142
25254941,124055696
36258959,181647926
84884186,139264467
36243813,114457229
5124864,28290843
84392919,137902535
59270414,157725225
277688954,1288882113
8692664,82497590
33849332,135598925
84392919,1327163397
59553526,107672454
99065089,865915315
881766915,1306266525
31746571,197251160
86519309,132053463
194450716,1335113835
97018004,149899117
47508984,159385669
21370196,111979921
36234482,169108374
91136226,160993911
31746571,184840846
76214153,115592961
75951250,149899117
131249849,1288214837
71999127,1344073410
7877124,46247651
93860229,130701444
32021983,165143802
44461941,193775966
189158943,1282311441
32389192,100532134
46247651,126744593
913481162,1306266525
24185976,169381384
19820366,196349391
9617848,55732556
76835614,107672454
46247651,154130895
76569877,151746483
9617848,181343428
91045830,200769079
155781252,1330342723
5388228,121797337
74656192,4210155236
96673099,111979921
182534213,1299303238
32021983,149213910
63966007,184840846
47251452,165932596
16733864,1334627681
197251160,1313323035
55732556,183935753
5124864,102134673
20089843,168719708
9360294,32021983
31746571,137902535
88273585,4210126298
9224756,24185976
73613424,194450716
22465464,173304897
55769427,165932596
21250087,151746483
47251452,168635309
35440088,150229711
99542240,123044942
36234482,255234318
97565354,154425047
140172145,1288214837
17145004,154130895
71267560,157674565
74656192,103635307
5023651,12315562
52357470,185163786
28166907,174306211
91045830,130828816
5681781,137902535
63135867,2801952686
9360294,23923803
36234482,151201029
52357470,168719708
97565354,116067653
161593684,1299303238
83019370,145847075
47720641,193775966
20231570,126231945
59553526,1330342723
55143463,138006243
170201317,1334627681
55143463,121934306
21491767,139264467
82880672,115592961
98251732,190082696
90267481,141596103
4654613,114090438
8087733,126520041
82497590,2738703131
39422238,187531555
33213144,153976015
861853513,1316902750
46247651,177725633
861853513,1343871089
861853513,2799503643
135598925,1343871089
4654613,24943067
8087733,53964585
32389192,204337017
70931966,130701444
134560555,1286329397
28022161,205783295
135140700,1306266525
70931966,184840846
23923803,149213910
33213144,195460627
2613432,183067930
90267481,170897317
90610280,160993911
31746571,1316902750
75951250,157773358
80281795,126744593
98704320,182534213
4654613,136199984
23923803,111979921
80281795,135310074
98358874,135140700
76903346,181343428
31746571,1282105669
5681781,32625721
86987016,205274468
138689650,1289243028
60134161,4210087915
8087733,155781252
36243813,110200422
87216513,153297377
82880672,146655781
4654613,15057530
33213144,205640436
24185976,170215575
8692664,4210140884
3923682,169381384
84392919,204308271
8204097,197347611
45084792,118347636
35440088,185163786
32625721,131249849
16391192,121748325
74973139,184565670
99043593,913481162
94624287,114017466
889458895,4210126298
34809795,204250578
24185976,223822909
4577782,114017466
63634437,205274468
34352273,149704539
84392919,1334819555
55732556,1289490764
848706,7882870
32389192,137902535
74775410,197251160
13469542,1335113835
43406934,181391015
39422238,2801952686
21370196,193662353
32597200,172675005
9617848,169381384
9617848,165779595
9617848,201448701
74801974,125749732
39343248,114027177
204337017,1288882113
36258959,195460627
20089843,181547552
28290843,202697423
93860229,202697423
47720641,126307644
5023651,149704539
84392919,126520041
25254941,113940042
